"","id","age","gender","run","decisionnum","deckl","deckr","decision_type","deckchoice","deckrt","subtrial","task","probe","switchresp","switchrt","understood","mapping","preference","notice","difficulty","tlx_deck1","tlx_deck2","tlx_deck3","tlx_deck4","tlx_deck5","tlx_deck6","nfc1","nfc2","nfc3","nfc4","nfc5","nfc6","nfc7","nfc8","nfc9","nfc10","nfc11","nfc12","nfc13","nfc14","nfc15","nfc16","nfc17","nfc18","uncertainty1","uncertainty2","uncertainty3","uncertainty4","uncertainty5","uncertainty6","uncertainty7","uncertainty8","uncertainty9","uncertainty10","uncertainty11","uncertainty12","uncertainty13","uncertainty14","uncertainty15","uncertainty16","uncertainty17","uncertainty18","uncertainty19","uncertainty20","uncertainty21","uncertainty22","uncertainty23","uncertainty24","uncertainty25","uncertainty26","uncertainty27","time_elapsed"
"168","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,8,"magnitude",9,73,873.155000037514,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,720126
"169","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,9,"parity",3,73,1048.82999998517,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,721677
"170","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,10,"magnitude",6,73,1209.73000000231,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,723389
"171","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,11,"magnitude",2,69,777.800000039861,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,724671
"172","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,12,"magnitude",8,73,1224.95500004152,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,726397
"173","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,13,"parity",9,73,988.075000001118,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,727887
"174","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,14,"magnitude",1,69,792.230000020936,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,729183
"175","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,15,"magnitude",1,69,727.905000036117,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,730413
"176","Ic5exoBNAqVWw74",55,"male","learning",0,"deck5",NA,NA,NA,NA,16,"magnitude",3,69,589.06000002753,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,731505
"177","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,1,"parity",6,69,1147.27000001585,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,734429
"178","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,2,"magnitude",7,73,1091.55000001192,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,736031
"179","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,3,"parity",9,73,1079.40500002587,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,737613
"180","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,4,"magnitude",1,69,953.860000008717,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,739069
"181","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,5,"parity",9,73,907.354999973904,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,740479
"182","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,6,"magnitude",6,73,1488.08500001905,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,742479
"183","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,7,"parity",1,73,1624.74499997916,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,744607
"184","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,8,"magnitude",8,73,937.630000000354,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,746047
"185","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,9,"parity",4,69,1000.46000001021,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,747549
"186","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,10,"parity",2,69,668.569999979809,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,748721
"187","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,11,"magnitude",2,69,903.720000002068,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,750127
"188","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,12,"parity",3,73,1257.01000000117,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,751886
"189","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,13,"magnitude",9,73,1513.89999996172,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,753903
"190","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,14,"parity",7,73,1224.83000002103,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,755631
"191","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,15,"magnitude",6,73,1028.63999997498,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,757167
"192","Ic5exoBNAqVWw74",55,"male","learning",0,"deck6",NA,NA,NA,NA,16,"parity",2,69,760.090000054333,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,758429
"193","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,1,"magnitude",8,73,1492.65500000911,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,762000
"194","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,2,"magnitude",7,73,744.375000009313,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,763246
"195","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,3,"magnitude",1,69,843.260000052396,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,764592
"196","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,4,"magnitude",8,73,746.299999998882,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,765840
"197","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,5,"magnitude",7,73,603.275000001304,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,766959
"198","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,6,"magnitude",8,73,554.219999990892,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,768016
"199","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,7,"magnitude",8,73,521.450000000186,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,769039
"200","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,8,"magnitude",4,69,640.625,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,770182
"201","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,9,"magnitude",4,69,594.40000000177,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,771278
"202","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,10,"magnitude",1,69,571.534999995492,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,772352
"203","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,11,"magnitude",4,69,791.874999995343,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,773648
"204","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,12,"magnitude",2,69,521.60500001628,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,774672
"205","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,13,"magnitude",8,73,1032.74500003317,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,776208
"206","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,14,"parity",3,73,872.585000004619,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,777584
"207","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,15,"parity",4,69,664.639999973588,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,778752
"208","Ic5exoBNAqVWw74",55,"male","learning",0,"deck1",NA,NA,NA,NA,16,"magnitude",8,73,697.984999977052,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,779952
"209","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,1,"parity",9,NA,NA,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1380623
"210","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,2,"magnitude",4,69,938.659999985248,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1382064
"211","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,3,"magnitude",1,69,1721.25000000233,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1384288
"212","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,4,"parity",6,69,810.389999998733,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1385600
"213","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,5,"parity",1,73,678.090000001248,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1386784
"214","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,6,"parity",7,73,617.824999964796,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1387905
"215","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,7,"magnitude",2,69,676.845000009052,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1389089
"216","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,8,"parity",1,73,714.265000016894,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1390306
"217","Ic5exoBNAqVWw74",55,"male","learning",0,"deck2",NA,NA,NA,NA,9,"magnitude",4,69,888.535000034608,"yes, very well","to a certain point, yes.","I like the ones that had a systematic progress bar. I also preferred the decks which tended to repeat colors more steadily","same as above; progress bar, more consistent colors","yes- as the above answers, the ones that were defying these consistencies were more difficult.",4,7,6,1,3,3,2,2,2,2,1,2,1,1,3,3,3,1,1,3,2,1,1,1,3,1,2,0,2,2,2,3,1,2,2,2,1,2,2,1,2,1,1,2,2,1,0,2,0,2,2,1391697
